Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
"CPSC","4040","1","Cmptr Graphics Image","76%","12%","0%","0%","6%","0%","0%","6%","0%","0%","0%","0%","Tessendorf Jerry A.",""
"CPSC","4050","1","Computer Graphics","38%","17%","4%","4%","0%","0%","0%","33%","4%","0%","0%","0%","Yang Yin",""
"CPSC","4110","1","Virtual Reality Systems","57%","30%","13%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Babu Sabarish Venkat",""
"CPSC","4140","1","Human and Computer Inte","63%","32%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","McNeese Nathaniel J",""
"CPSC","4160","1","2-D Game Engine Construc","58%","15%","8%","5%","8%","0%","0%","8%","0%","0%","0%","0%","Zordan Victor B",""
"CPSC","4200","1","Computer Security Principl","94%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Cheng Long",""
"CPSC","4240","1","System Admin and Securit","63%","33%","0%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Drachova Svetlana V",""
"CPSC","4300","1","Applied Data Science","41%","30%","7%","0%","7%","0%","0%","7%","7%","0%","0%","0%","Feng Xizhou",""
"CPSC","4300","2","Applied Data Science","53%","12%","18%","0%","12%","0%","0%","6%","0%","0%","0%","0%","Herzog Alexander",""
"CPSC","4420","1","Artificial Intelligence","71%","14%","10%","0%","5%","0%","0%","0%","0%","0%","0%","0%","Karamouzas Ioannis",""
"CPSC","4430","1","Machine Learning: Impl &","83%","13%","0%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Hodges Larry F",""
"CPSC","4440","1","Cloud Computing Architect","35%","61%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Shue Mitch",""
"CPSC","4620","1","Database Management Sy","48%","19%","14%","0%","14%","0%","0%","5%","0%","0%","0%","0%","Srimani Pradip K.",""
"CPSC","4620","2","Database Management Sy","33%","50%","6%","0%","0%","0%","0%","11%","0%","0%","0%","0%","Wang Zijun",""
"CPSC","4770","1","Distributed/Cluster Compu","47%","37%","5%","0%","5%","0%","0%","5%","0%","0%","0%","0%","Jin Shuangshuang",""
"CPSC","4780","1","Gen Purpose Computation","27%","18%","0%","9%","18%","0%","0%","27%","0%","0%","0%","0%","Jin Shuangshuang",""
"CPSC","4890","1","Programming Team Semin","67%","27%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Dean Brian",""
"CPSC","4910","1","Professional Issues II","53%","43%","3%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Van Scoy Roger Larry",""
"CPSC","4910","2","Professional Issues II","28%","52%","16%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Van Scoy Roger Larry",""
"CPSC","4910","3","Professional Issues II","78%","17%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Herzog Alexander",""
"CPSC","6040","1","Cptr Graphics Image","83%","11%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Tessendorf Jerry A.",""
"CPSC","6050","1","Computer Graphics","69%","15%","8%","0%","0%","0%","0%","8%","0%","0%","0%","0%","Yang Yin",""
"CPSC","6110","1","Virtual Reality Systems","71%","29%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Babu Sabarish Venkat",""
"CPSC","6160","1","2-D Game Engine Construc","71%","14%","0%","0%","14%","0%","0%","0%","0%","0%","0%","0%","Zordan Victor B",""
"CPSC","6300","2","Applied Data Science","92%","4%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Herzog Alexander",""
"CPSC","6420","1","Artificial Intelligence","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Karamouzas Ioannis",""
"CPSC","6440","1","Cloud Computing Architect","88%","13%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Shue Mitch",""
"CPSC","6620","1","Database Management Sy","50%","50%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Srimani Pradip K.",""
"CPSC","6620","2","Database Management Sy","64%","36%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Wang Zijun",""
"CPSC","6770","1","Distributed/Cluster Compu","80%","20%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Jin Shuangshuang",""
"CPSC","6810","1","Ind Study: MSCS Ready","80%","10%","10%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kraemer Eileen",""
"CPSC","6810","2","MSCS Ready: mod 2","67%","33%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kraemer Eileen",""
"CPSC","8200","1","Parallel Architechture","80%","10%","0%","0%","0%","0%","0%","10%","0%","0%","0%","0%","Ge Rong",""
"CPSC","8420","1","Advanced Machine Learni","50%","13%","22%","0%","0%","0%","0%","16%","0%","0%","0%","0%","Liu Kai",""
"CPSC","8470","1","Intro to Information Retrie","82%","18%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Luo Feng",""
"CPSC","8480","1","Network Science","59%","18%","12%","0%","6%","0%","0%","6%","0%","0%","0%","0%","Safro Ilya Mark",""
"CPSC","8510","1","Soft Sys Data Comm","67%","11%","11%","0%","0%","0%","0%","11%","0%","0%","0%","0%","Martin James J",""
"CPSC","8580","1","Security in Emerging Syste","93%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Hu Hongxin",""
"CPSC","8710","1","Found. of Software Engine","89%","11%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Rodeghero Paige",""
"CPSC","9500","1","Sel Top:SoC Seminar","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Cheng Long",""
"CPSC","9500","2","Sel Topics: CS Edu Researc","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Kraemer Eileen",""
"CPSC","9500","843","Sel Topics: SOC Seminar","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Cheng Long",""
"CPSC","9910","6","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Dean Brian",""
"CPSC","9910","14","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Hu Hongxin",""
"CPSC","9910","24","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Luo Feng",""
"CRP","4010","1","Intro to City & Regional Pla","83%","13%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Gaber John Albert",""
"CRP","8010","1","Planning Process & Legal F","50%","50%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Dyckman Caitlin",""
"CRP","8030","2","Quan Analysis for Planners","75%","25%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Morris Eric A",""
"CRP","8080","1","Land Use and Compreh Pla","60%","40%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Ramos Santiago Luis",""
"CRP","8140","1","Public Transit","60%","40%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Morris Eric A",""
"CRP","8580","2","Mixed Mthds for Planning","91%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Ellis Clifford Donald",""
"CRP","8940","1","Professional Planning Semi","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Nocks Barry C",""
"CSM","1000","1","Intro to Construct","81%","10%","0%","3%","6%","0%","0%","0%","0%","0%","0%","0%","Fuduric Thomas",""
"CSM","2010","1","Structures I","7%","29%","21%","29%","7%","0%","0%","7%","0%","0%","0%","0%","Clarke Shima N",""
"CSM","2010","2","Structures I","0%","36%","14%","21%","14%","0%","0%","14%","0%","0%","0%","0%","Clarke Shima N",""
"CSM","2010","401","Structures I","15%","46%","15%","15%","0%","0%","0%","8%","0%","0%","0%","0%","Clarke Shima N",""
"CSM","2010","402","Structures I","0%","8%","54%","15%","0%","0%","0%","23%","0%","0%","0%","0%","Clarke Shima N",""
"CSM","2030","401","Mats & Meth of Const","19%","44%","31%","2%","4%","0%","0%","0%","0%","0%","0%","0%","Lucas Jason D",""
"CSM","2040","401","Cont Documents","38%","41%","10%","10%","0%","0%","0%","0%","0%","0%","0%","0%","Coffey Robert",""
"CSM","2050","1","Mats & Methods II","59%","22%","14%","3%","3%","0%","0%","0%","0%","0%","0%","0%","Jackson Nathaniel M",""
"CSM","2060","1","Construction Science Work","82%","6%","12%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Jackson Nathaniel M",""
"CSM","2060","2","Construction Science Work","89%","6%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Jackson Nathaniel M",""
"CSM","2070","1","Construction Industry Sem","60%","14%","14%","5%","7%","0%","0%","0%","0%","0%","0%","0%","Fuduric Thomas",""
"CSM","3040","401","Environmental Systems I","48%","39%","9%","2%","2%","0%","0%","0%","0%","0%","0%","0%","Burgett Joseph",""
"CSM","3050","1","Environmental Systems II","15%","38%","31%","0%","12%","0%","0%","4%","0%","0%","0%","0%","Burgett Joseph",""
"CSM","3060","1","Emerging Tech in Construc","84%","6%","3%","3%","3%","0%","0%","0%","0%","0%","0%","0%","Sharma Harnish",""
"CSM","3060","401","Emerging Tech in Construc","68%","18%","9%","0%","0%","0%","0%","5%","0%","0%","0%","0%","Sharma Harnish",""
"CSM","3070","1","Sustainable Construction","54%","42%","0%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Sharma Harnish",""
"CSM","3510","1","Construction Estimating","29%","48%","6%","6%","8%","0%","0%","2%","0%","0%","0%","0%","Mousavi Rizi Seyed",""
"CSM","3520","1","Const Scheduling","38%","46%","13%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Bausman Dennis C",""
"CSM","3530","401","Const Estimating II","48%","43%","4%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Harden Anthony",""
"CSM","4110","401","Safety in Bldg Const","87%","10%","3%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Corley Nicholas L",""
"CSM","4500","1","Construction Internship","66%","21%","10%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Jackson Nathaniel M",""
"CSM","4530","1","Const Proj Mgmt","69%","27%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Bausman Dennis C",""
"CSM","4540","1","Construction Capstone","60%","33%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Sharma Vivek",""
"CSM","4610","1","Const Econ Seminar","69%","31%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Nove-Josserand",""
"CSM","4980","2","Current Topics-NAHB Com","71%","21%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Lucas Jason D",""
"CSM","8520","400","Const Mgmt Research","45%","55%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Sharma Vivek",""
"CSM","8650","400","Project Management","63%","38%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Gajjar Dhaval R",""
"CU","1000","37","Clemson Connect","0%","0%","0%","0%","0%","82%","15%","0%","3%","0%","0%","0%","Whorton Susan S",""
"CU","1000","38","Clemson Connect","0%","0%","0%","0%","0%","84%","12%","1%","3%","0%","0%","0%","Whorton Susan S",""
"CU","1000","52","Clemson Connect","0%","0%","0%","0%","0%","82%","13%","0%","5%","0%","0%","0%","Whorton Susan S",""
"CU","1000","53","Clemson Connect","0%","0%","0%","0%","0%","82%","15%","1%","2%","0%","0%","0%","Whorton Susan S",""
"CU","1000","54","Clemson Connect","0%","0%","0%","0%","0%","84%","12%","1%","3%","0%","0%","0%","Whorton Susan S",""
"CU","1000","57","Clemson Connect","0%","0%","0%","0%","0%","79%","18%","1%","2%","0%","0%","0%","Whorton Susan S",""
"CU","1000","58","Clemson Connect","0%","0%","0%","0%","0%","77%","17%","0%","5%","0%","0%","0%","Whorton Susan S",""
"CU","1000","59","Clemson Connect","0%","0%","0%","0%","0%","79%","14%","1%","6%","0%","0%","0%","Whorton Susan S",""
"CU","1000","60","Clemson Connect","0%","0%","0%","0%","0%","83%","13%","0%","4%","0%","0%","0%","Whorton Susan S",""
"CU","1000","61","Clemson Connect","0%","0%","0%","0%","0%","71%","28%","1%","1%","0%","0%","0%","Whorton Susan S",""
"CU","1000","62","Clemson Connect","0%","0%","0%","0%","0%","73%","26%","0%","1%","0%","0%","0%","Whorton Susan S",""
"CU","1000","63","Clemson Connect","0%","0%","0%","0%","0%","70%","29%","0%","1%","0%","0%","0%","Whorton Susan S",""
"CU","1000","64","Clemson Connect","0%","0%","0%","0%","0%","64%","27%","2%","7%","0%","0%","0%","Whorton Susan S",""
"CU","1000","65","Clemson Connect","0%","0%","0%","0%","0%","69%","26%","1%","4%","0%","0%","0%","Whorton Susan S",""
"CU","1000","66","Clemson Connect","0%","0%","0%","0%","0%","65%","32%","1%","2%","0%","0%","0%","Whorton Susan S",""
"CU","1000","67","Clemson Connect","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Whorton Susan S",""
"CU","1010","1","Univ Success Skills","53%","7%","13%","0%","13%","0%","0%","13%","0%","0%","0%","0%","Babb Bryn",""
"CU","1010","6","Univ Success Skills","70%","10%","10%","0%","10%","0%","0%","0%","0%","0%","0%","0%","Neel Catherine",""
"CU","1110","4","Intro Supplemental Instruc","0%","0%","0%","0%","0%","91%","0%","9%","0%","0%","0%","0%","Anderson Rachel K",""
"CU","1110","5","Intro Supplemental Instruc","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Anderson Rachel K",""
"DPA","3070","1","Method 3d Production","21%","13%","4%","0%","17%","0%","0%","46%","0%","0%","0%","0%","Florencio Da Costa",""
"DPA","4000","1","Tech Foundations I","47%","18%","6%","6%","18%","0%","0%","6%","0%","0%","0%","0%","Baron Jessica R",""
"DPA","4020","1","Visual Found of Digital Pro","64%","27%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Summey Anthony K",""
"DPA","4020","2","Visual Found of Digital Pro","23%","54%","8%","0%","15%","0%","0%","0%","0%","0%","0%","0%","Summey Anthony K",""
"DPA","6000","843","Tech Foundations I","33%","33%","33%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Patterson Eric K",""
"DPA","6830","842","Spe Stu Top in DPA: Dig Ci","50%","50%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Patterson Eric K",""
"DPA","8090","1","Rendering and Shading","50%","30%","20%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Dhillon Daljit Singh",""
"DSA","8010","401","Statistical Methods I","69%","31%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kunkel Deborah",""
"DSA","8030","401","Intro to Statistical Computi","56%","33%","0%","0%","0%","0%","0%","11%","0%","0%","0%","0%","Breazel Ellen Hepfer",""
"DSA","8640","1","Programming for Data Scie","83%","10%","3%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Kim Hongki",""
"ECAS","2990","201","CI CU Eng for Dev Countrie","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Vaughn David E",""
"ECAS","2990","301","CI SPECTRA","80%","0%","10%","0%","0%","0%","0%","10%","0%","0%","0%","0%","Summers Joshua D.",""
"ECE","2010","1","Logic and Computing Devic","28%","33%","25%","4%","4%","0%","0%","4%","0%","0%","0%","0%","Raza Hassan",""
"ECE","2010","2","Logic & Comp Device (HO","53%","20%","13%","7%","7%","0%","0%","0%","0%","0%","0%","0%","Reid William J","H"
"ECE","2020","1","Electric Circuits I","15%","32%","25%","9%","11%","0%","0%","9%","0%","0%","0%","0%","Harrell William R",""
"ECE","2070","1","Basic Electrical Engineering","31%","22%","21%","15%","4%","0%","0%","7%","0%","0%","0%","0%","Green Wesley B",""
"ECE","2070","2","Basic Electrical Engineering","20%","20%","28%","11%","13%","0%","0%","8%","0%","0%","0%","0%","Osterberg Jeffrey",""
"ECE","2070","3","Basic Electrical Engineering","37%","32%","18%","8%","5%","0%","0%","1%","0%","0%","0%","0%","Anglea Timothy B",""
"ECE","2080","1","Basic Electrical Engr Lab","70%","15%","5%","0%","0%","0%","0%","10%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2080","2","Basic Electrical Engr Lab","90%","0%","0%","5%","0%","0%","0%","5%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2080","7","Basic Electrical Engr Lab","90%","0%","0%","5%","0%","0%","0%","5%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2080","8","Basic Electrical Engr Lab","90%","0%","0%","0%","0%","0%","0%","10%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2080","9","Basic Electrical Engr Lab","88%","0%","0%","0%","6%","0%","0%","6%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2080","10","Basic Electrical Engr Lab","89%","6%","0%","0%","6%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2080","13","Basic Electrical Engr Lab","70%","10%","0%","0%","10%","0%","0%","10%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2080","14","Basic Electrical Engr Lab","89%","0%","5%","0%","0%","0%","0%","5%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2080","15","Basic Electrical Engr Lab","85%","5%","0%","5%","0%","0%","0%","5%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2090","1","Logic & Computing Device","77%","8%","0%","0%","8%","0%","0%","8%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2090","2","Logic & Computing Device","75%","0%","0%","0%","25%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2090","3","Logic & Computing Device","67%","25%","0%","0%","8%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2090","4","Logic & Computing Device","45%","9%","9%","9%","18%","0%","0%","9%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2090","5","Logic & Computing Device","33%","67%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2090","6","Logic & Computing Device","70%","0%","0%","0%","10%","0%","0%","20%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2090","7","Logic & Computing Device","77%","0%","0%","0%","8%","0%","0%","15%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2090","12","Logic & Computing Device","36%","18%","0%","0%","0%","0%","0%","45%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","1","Elec Engr Lab I","70%","15%","10%","0%","5%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","2","Elec Engr Lab I","80%","10%","0%","0%","0%","0%","0%","10%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","3","Elec Engr Lab I","55%","15%","5%","0%","0%","0%","0%","25%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","5","Elec Engr Lab I","85%","0%","0%","0%","15%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","6","Elec Engr Lab I","85%","10%","5%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","7","Elec Engr Lab I","70%","10%","0%","0%","0%","0%","0%","20%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","8","Elec Engr Lab I","58%","26%","5%","0%","0%","0%","0%","11%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","9","Elec Engr Lab I","85%","10%","0%","0%","5%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2110","10","Elec Engr Lab I","64%","0%","0%","0%","9%","0%","0%","27%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2120","1","Electrical Engineering Lab I","64%","0%","14%","0%","14%","0%","0%","7%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2120","3","Electrical Engineering Lab I","85%","0%","0%","0%","0%","0%","0%","15%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2120","4","Electrical Engineering Lab I","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2220","1","Syst Prog Concept","30%","21%","12%","3%","18%","0%","0%","15%","0%","0%","0%","0%","Yu Lu",""
"ECE","2230","1","Comp Sys Eng","22%","24%","19%","17%","2%","0%","0%","17%","0%","0%","0%","0%","Russell Harlan B",""
"ECE","2620","1","Electric Circuits II","61%","20%","7%","0%","10%","0%","0%","2%","0%","0%","0%","0%","Dong Liang",""
"ECE","2720","1","Comp Organization","19%","37%","28%","7%","7%","0%","0%","2%","0%","0%","0%","0%","Reid William J",""
"ECE","2730","2","Computer Org Lab","46%","38%","8%","0%","8%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2730","3","Computer Org Lab","38%","38%","13%","6%","0%","0%","0%","6%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","2730","5","Computer Org Lab","50%","30%","10%","0%","0%","0%","0%","10%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","3110","2","Electrical Engineering Lab I","73%","13%","0%","7%","7%","0%","0%","0%","0%","0%","0%","0%","Kapadia Apoorva",""
"ECE","3110","3","Electrical Engineering Lab I","81%","13%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Kapadia Apoorva",""
